Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
144,SIA/HR/MIS/41381/2016,,"Parsvnath City Centre at Old Civil Hospital Site, Railway Road , Sonepat, Haryana.",M/S PARSVNATH DEVELOPERS LTD.,Delisted,EC,
145,SIA/HR/MIS/201346/2021,SEIAA/HR/2021/404,"Proposed Commercial Colony on 3.88125 Acres in Sector 59 and 60, Village Ullawas, Gurgaon Manesar Urban Complex, Haryana",M/S NOVA REALTORS PVT LTD,EC Granted,EC,
147,SIA/HR/MIS/252271/2022,SEIAA/HR/2022/121,"Commercial Colony in Sector-82 A, Gurugram being developed by M/s Newzone Buildwell Pvt. Ltd.",NEWZONE BUILDWELL PRIVATE LIMITED,EC Granted,EC,
151,SIA/HR/IND2/29457/2018,"SEIAA/HR/19/36

please submit the Hard Copy","Environmental Clearance  for Proposed POL Depot by HPCL at Village Datta,Tehsil Hansi, Dist-Hisar, Haryana",HPCL HISAR,Rejection Letter Granted,EC,
152,SIA/HR/NCP/67950/2017,,"Residential Plotted Colony Project under Deen Dayal Awaas Yojna-2016, measuring plot area 15 acres.",MG HOUSING PVT. LTD.,Delisted,EC,
153,SIA/HR/MIS/57776/2017,SEIAA/HR/19/82 TOR were approved by SEIAA on 08.11,"Proposed 03 MLD Common effluent treatment plant (CETP) at HSIIDC, Industrial estate, village Kutana, Tehsil & District Rohtak, Haryana",HSIIDC CETP KUTANA,Rejection Letter Granted,EC,
154,SIA/HR/IND2/20058/2017,SEIAA/HR/17/321 dated 10.03.2017,modernization with process integration of existing herbal extract and their purified derivatives,ALCHEM INTERNATIONAL PVT LTD,EC Granted - Processed offline,EC,
155,SIA/HR/MIS/5024/2015,SEIAA/HR/16/250 dated 06.01.2016. You are advised,,HARYANA STATE INDUSTRIAL & INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,EC Granted - Processed offline,EC,
156,SIA/HR/NCP/30704/2015,SEIAA/HR/15/234 dated 16.11.2015 you are advised t,,RAMPRASTHA ESTATE PVT LTD,EC Granted,EC,
157,SIA/HR/NCP/30706/2015,,,JASMINE BUILDMART PVT LTD,Delisted,EC,
158,SIA/HR/NCP/40749/2016,,Ware House Building for Storage of Non Agro Produce,RELAXO FOOTWARE LTD,Delisted,EC,
159,SIA/HR/NCP/72491/2018,File no. SEIAA/HR/18/ 385 dated 25.01.2018,Revision and Expansion of Commercial Colony Project,M/S. CHINTELS INDIA LTD.,EC Granted - Processed offline,EC,
160,SIA/HR/NCP/90728/2019,"SEIAA/HR/19/24 

Hard copy to be submitted","Revision & Expansion of Affordable Group Housing Project located at Village Mujeri, Sector 70, Faridabad",AGRASAIN SPACESLLP,EC Granted,EC,
161,SIA/HR/MIS/30843/2015,,,SHYAM KRIPA INFRASTRUCTURE PRIVATE LIMITED,Delisted,EC,
162,SIA/HR/NCP/95343/2019,"SEIAA/HR/19/45

Hard copy to be submitted",Affordable Group Housing Colony Project,M/S PYRAMID PROPMOTO PVT. LTD.,EC Granted,EC,
163,SIA/HR/MIS/31307/2019,"SEIAA/HR/19/07

Hard copy to be submitted",,HAAT SUPREME WASTECH PRIVATE LIMITED,EC Granted - Processed offline,EC,
164,SIA/HR/MIS/144341/2020,SEIAA/HR/2020/310 hard copy to be submitted,Expansion of Office Complex,PERFECT OFFICE MANAGEMENT SERVICES PVT. LTD,EC Granted,EC,
165,SIA/HR/NCP/65248/2017,SEIAA/HR/17/337 dated 23.06.2017,Warehouse(for storage of commercial goods),INTEGRA URBAN INFRASTRUCTURE PVT. LTD.,EC Granted,EC,
166,SIA/HR/MIS/230095/2021,,"Residential Plotted Colony Project under DDJAY at Village-Kadarpur, Sector-63A, Gurugram, Haryana",SIGNATURE GLOBAL (INDIA) PRIVATE LIMITED,WithdrawEC,EC,
167,SIA/HR/NCP/28792/2017,,23-1/2018-IA-III,SFG EXPORTS (INDIA) PVT. LTD.,Delisted,EC,
168,SIA/HR/NCP/28188/2017,SEIAA/HR/15/56 dated 31.08.2015,Spaze Privy AT4,SPAZE TOWERS PVT LTD,Delisted,EC,
169,SIA/HR/MIS/31319/2019,,,MR LALIT KUMAR C/O MR JK LALWANI,Delisted,EC,
171,SIA/HR/MIS/155984/2020,SEIAA/HR/2020/351 hard copy to be submitted,"Expansion of Warehouse Building  in the Revenue Estate of Village-Patli Hazipur, Gurugram, Haryana by M/s Umang Leasing & Credit Co. Ltd.",UMANG LEASING & CREDIT CO LTD,EC Granted,EC,
172,SIA/HR/MIN/51102/2016,SEIAA/HR/MIN/16/141 dated 17.03.2016. Name of Accr,Bir Tapu YNR B-07 Sand Mine (Minor Mineral),ROUTES AND JOURNEYS,EC Granted,EC,
173,SIA/HR/INFRA2/422384/2023,SEIAA/HR/2023/318,"Proposed Group Housing Colony at Village: Kherki Daula & Sihi, Sector-83, Gurugram, Haryana being developed by M/s A&D Estates Pvt. Ltd.",A AND D ESTATES PRIVATE LIMITED,EC Granted,EC,
174,SIA/HR/NCP/18143/2016,SEIAA/HR/16/280 dated 17.06.2016,,VULCAN WASTE MANAGEMENT PVT LTD,EC Granted - Processed offline,EC,
175,SIA/HR/NCP/64372/2017,"File no. SEIAA/HR/17/328 dated 05.05.2017
Please",Affordable Group Housing Colony,GLS INFRAPROJECTS PVT LTD,EC Granted,EC,
179,SIA/HR/MIS/36161/2018,SEIAA/HR/19/150 hard copy to be submitted,"Expansion of “Warehouse for storage of Non-agro produce” at Village Farrukhnagar, Distt. Gurugram and Village Khalikpur, Distt. Jhajjar, Haryana by Farukhnagar Logistics Parks LLP.",FARUKHNAGAR LOGISTICS PARKS LLP,EC Granted,EC,
181,SIA/HR/MIS/275628/2022,SEIAA/HR/2022/192,"Modernization of Environment Clearance for Expansion of Warehouse for Storage of Non-agro Produce (Logistic) Project Revenue Estate of Village-Jamuvas, Tehsil-Taoru, District-Mewat, Haryana",SH MAHIPAL SINGH AND OTHERS,Rejection Letter Granted,EC,
182,SIA/HR/MIS/276205/2022,SEIAA/HR/2022/199,"Expansion of Commercial Complex Project at Sushant Lok, Sector-27, Gurugram Haryana",ASTHETIC TOWNSHIP DEVELOPERS PRIVATE LIMITED,EC Granted,EC,
184,SIA/HR/NCP/57067/2016,SEIAA/HR/17/314 dated 27.01.2017,Industrial Warehousing/Storage/Logistics Project,INDOSPACE INDUSTRIAL PARK NEEMRANA PVT LTD,EC Granted,EC,
185,SIA/HR/MIS/101661/2019,,"Proposed Commercial Colony 'AIPL Joy Gallery, Sec-66, Badshahpur, Gurgaon",R.C. SOOD & COMPANY PVT. LTD.,Delisted,EC,
186,SIA/HR/NCP/59010/2016,SEIAA/HR/16/291 dated 14.09.2016,"Affordable Housing Colony located in the revenue estate of Village Bajghera, Sector-112, Gurgaon, Haryana by M/s Deluris Buildtech Pvt Ltd",DELURISE BUILDTECH INDIA PVT LTD,EC Granted,EC,
187,SIA/HR/MIS/188252/2020,SEIAA/HR/2020/350 hard copy to be submitted,"PROPOSED AFFORDABLE GROUP HOUSING COLONY ON 6.46875 ACRES LAND, AT SECTOR 99A, GURUGRAM",PRIME INFRADEVELOPERS PVT. LTD.,EC Granted,EC,
188,SIA/HR/MIS/171890/2020,SEIAA/HR/2020/315 hard c opy to be submitted,Revision and Expansion of Warehouse/Industrial Storage/Logistics/Assembling Park,INDOSPACE LUHARI 3E PVT. LTD.,EC Granted,EC,
189,SIA/HR/MIS/281697/2022,SEIAA/HR/2022/222,Environment Clearance forAffordable Group Housing Colony “ROF Ambliss”,PEGASUS LAND AND HOUSING PVT. LTD.,EC Granted,EC,
190,SIA/HR/INFRA2/402983/2022,SEIAA/HR/2022/19,"Proposed Logistic Park On 23/5, Milestone, Delhi- Mathura Road, Ballabhgarh, Faridabad, Haryana",APEEJAY GLOBAL INDUSTRIAL AND LOGISTIC PARK,EC Granted,EC,
191,SIA/HR/MIS/224326/2021,SEIAA/HR/2021/467,Revision and Expansion of Warehouse/Logistic/Industrial Storage,ERPL WAREHOUSE PARK PRIVATE LTD,EC Granted,EC,
194,SIA/HR/MIS/259712/2022,SEIAA/HR/2022/126,Expansion of Group Housing Colony,"M/S TDI INFRASTRUCTURE LIMITED,",EC Granted,EC,
195,SIA/HR/MIS/280100/2022,SEIAA/HR/2022/219,"Warehouse (Agro & Non Agro Produce) Logistic Project located at Village-Chawen & Khor, Tehsil- Pataudi & Dist- Gurugram",ASD HOTELS AND RESORTS LLP,EC Granted,EC,
196,SIA/HR/INFRA2/421717/2023,SEIAA/HR/2023/324,Residential Plotted Colony by M/s Orchid Infrastructure Developers Pvt. Ltd.,ORCHID INFRASTRUCTURE DEVELOPERS PRIVATE LIMITED,Referred Back to SEAC(A),EC,
197,SIA/HR/NCP/72833/2018,SEIAA/HR/18/391 dated 16.02.2018.,Commercial Colony,M/S TDI REALCON PVT. LTD.,EC Granted - Processed offline,EC,
198,SIA/HR/INFRA2/424563/2023,,"Implementation of Remediation and Reclamation and construction, operation and maintenance of Sanitary Landfill at Meghpur village, Palwal, Haryana",MUNICIPAL COUNCIL PALWAL HARYANA,Pending at PP due to eds,EC,
199,SIA/HR/MIN/16149/2015,SEIAA/HR/MIN/16/137 dated 04.01.2016,"Mining of ""Boulder, Gravel and Sand"" (Minor Mineral) at Jaidhari Block/ YNR B-33 by P.S. Buildtech, Yamuna Nagar. The Project falls in category 'B1' due to this Mining Lease area is more than 25.00 ha. and less than 50 ha.",P S BUILDTECH,EC Granted,EC,
200,SIA/HR/MIS/103921/2019,SEIAA/HR/19/126,Affordable Residential Plotted Colony (Site 3),M/S SIGNATURE GLOBAL HOMES PVT LTD,Delisted,EC,
201,SIA/HR/NCP/58855/2016,"File No- SEIAA/HR/16/294
Dated-27/09/2016",Commercial Complex Project (2.05 Acres) by Ms Dharam Pal and Others,DHARAM PAL AND OTHERS,EC Granted,EC,
202,SIA/HR/NCP/10949/2013,,EC obained for Existing projects,ARNON BUILDERS AND REALTOR LIMITED,WithdrawEC,EC,
203,SIA/HR/MIS/178335/2020,,Group Housing Project,HUDA URBAN ESTATE TOWN & COUNTRY PLANNING EMPLOYEES WELFARE (HEWO),Delisted,EC,
204,SIA/HR/MIS/240208/2021,,Revision and Expansion of Group Housing Colony,PURI CONSTRUCTION PVT. LTD.,Request for withdraw,EC,
205,SIA/HR/MIS/72456/2022,SEIAA/HR/2022/208,"Proposed Residential Plotted Development Colony Under DDJAY Scheme On Land Measuring 8.7465 Acres Situated In The Revenue Estate Of Village Naurangpur, Sector-79 & 79 B, Gurugram, Haryana",LOON LAND DEVELOPMENT LIMITED,EC Granted,EC,
206,SIA/HR/MIS/116592/2019,SEIAA/HR/19/198 hard copy has to be submit,Non-agro Warehouse,LI INDUSTRIAL PARKS PRIVATE LIMITED,EC Granted,EC,
207,SIA/HR/MIS/163277/2020,SEIAA/HR/2020/297,"Revision and Expansion of Group Housing project at village-Hayatpur, Sec-90, Gurugram, Haryana",AGGARWAL DEVELOPERS PVT. LTD.,EC Granted,EC,
208,SIA/HR/IND2/169928/2020,SEIAA/HR/2020/327,M/s Nutriley Pharmaceuticals Pvt. Ltd.,M/S NUTRILEY PHARMACEUTICALS PVT. LTD.,Rejection Letter Granted,EC,
209,SIA/HR/NCP/2783/2015,,"Proposed Group Housing Colony Project ""The Melia"" at Village Mohammadpur Gujjar, Sector 35, Sohna Distt Gurgaon",DSS BUILDTECH PVT LTD,Pending at PP due to eds,EC,
210,SIA/HR/NCP/75964/2018,SEIAA/HR/18/448 dated 27.07.2018,"Expansion of Warehouse (for storage of commercial goods)
M/s Integra Urban infrastructure Pvt. Ltd. Village- Bhora Kalan, Tehsil Pataudi & Village- Binola, Tehsil Manesar, District Gurugram, Haryana",INTEGRA URBAN INFRASTRUCTURE PVT. LTD.,Delisted,EC,
211,SIA/HR/MIS/243994/2021,SEIAA/HR/2022/140,Warehouse for storage of Non-agricultural produce (Logistics),M/S RISING SUN WAREHOUSING,Rejection Letter Granted,EC,
212,SIA/HR/MIS/283582/2022,,Piyush Buildwell India Ltd,"PIYUSH HEIGHTS RESIDENTS WELFARE ASSOCIATION, SECTOR 89, FARIDABAD",Delisted,EC,
213,SIA/HR/MIS/284919/2022,SEIAA/HR/2022/231,Expansion and Revision of Residential Plotted Colony under Deen Dayal Awaas Yojna,M/S SIGNATURE INFRABUILD PRIVATE LIMITED,WithdrawEC,EC,
216,SIA/HR/NCP/30493/2015,,"Affordable Group Housing Colony Project by M/s Pivotal Infrastructure Pvt Ltd. at Village- Kherki Majra Dhankot, Sec- 99, Distt Gurgaon, Haryana",PIVOTAL INFRASTRUCTURE PVT LTD,Delisted,EC,
217,SIA/HR/IND2/224904/2021,File No. SEIAA/HR/2021/455 has been assigned. Hard,"Proposed Manufacturing Unit of Methylcobalamin (b12) 100 kg/month and by-product Sodium Iodide 2 kg/month at Plot No. – 17 Moja Patan  Arya Nagar, Distt.- Hisar, Haryana- 125001 by M/s Nutriley Pharmaceuticals Pvt. Ltd.",M/S NUTRILEY PHARMACEUTICALS PVT. LTD.,EC Granted,EC,
220,SIA/HR/INFRA2/414463/2023,SEIAA/HR/2023/303,Affordable Plotted Colony under DDJAY Project M/s Signature Builders Pvt. Ltd.,SIGNATURE BUILDERS PRIVATE LIMITED,EC Granted,EC,
221,SIA/HR/INFRA2/422756/2023,SEIAA/HR/2023/323,"Proposed Residential Colony under NILP on land measuring 53.3833 Acres in the revenue estate of village-Naurangpur, Sector-79 & 79B, Gurugram, Haryana",LOON LAND DEVELOPMENT LIMITED,Agenda Uploaded by SEAC,EC,
224,SIA/HR/MIS/157057/2020,SEIAA/HR/2020/286 hard copy to be submitted,Affordable Group Housing Colony,M/S STERNAL BUILDCON PRIVATE LIMITED,EC Granted,EC,
225,SIA/HR/MIS/69732/2021,SEIAA/HR/2021/447,Residential Plotted Colony Project under DDJAY,M/S SIGNATURE GLOBAL DEVELOPERS PVT LTD,EC Granted,EC,
226,SIA/HR/INFRA2/400853/2022,SEIAA/HR/2022/246,Non Agro Warehouse Project,PALRA ESTATE PRIVATE LIMITED,Rejection Letter Granted,EC,
229,SIA/HR/NCP/11304/2015,File no. SEIAA/HR/15/238 dated 16.11.2015. The EIA,Group Housing Scheme,VIPUL LIMITED,EC Granted,EC,
231,SIA/HR/NCP/69970/2017,SEIAA/HR/17/ 353 dated 29.09.2017,Expansion of Commercial Complex,S.V. HOUSING PVT. LTD.,EC Granted,EC,
232,SIA/HR/MIS/240005/2021,SEIAA/HR/2022/229,WAREHOUSE PROJECT,M/S AVON PROPERTIES PRIVATE LIMITED,EC Granted,EC,
233,SIA/HR/NCP/10526/2014,File no. SEIAA/HR/15/63 date 31.08.2015,Expansion of Residential Plotted Colony “Sonepat Global City”,JINDAL REALTY PRIVATE LIMITED,EC Granted,EC,
234,SIA/HR/MIS/251831/2022,SEIAA/HR/2022/147,Revision and Expansion of Warehouse/Logistic/Industrial Storage Project,INDOSPACE MET LOGISTICS PARK FARUKHNAGAR PRIVATE LIMITED,EC Granted,EC,
235,SIA/HR/NCP/49611/2016,File no. SEIAA/HR/16/270 dated 17.03.2016. Hard co,Raheja Maheswara,RAHEJA DEVELOPERS,EC Granted - Processed offline,EC,
236,SIA/HR/MIS/105761/2019,"SEIAA/HR/19/170 
Hard copy has ti be submitted",Affordable Group Housing Colony,HRH CITY PROJECTS PRIVATE LIMITED,EC Granted,EC,
237,SIA/HR/MIS/31310/2019,,,TITAN INFRACON LLP,Delisted,EC,
238,SIA/HR/MIS/31318/2019,"SEIAA/HR/19/17

Hard Copy to be submitted",Common Bio Medical Waste Treatment Facility (CBWTF)-Mewat,M/S SYNERGY  WASTE MANAGEMENT PVT. LTD,Delisted,EC,
239,SIA/HR/MIS/31320/2019,,,"INDOSPACE LUHARI 3A PVT. LTD.,  INDOSPACE LUHARI 3B PVT. LTD.,  INDOSPACE LUHARI 3C PVT. LTD., INDOSPACE LUHARI 3D PVT. LTD., INDOSPACE LUHARI 3E PVT. LTD., & INDOSPACE LUHARI 3F PVT. LTD.",Delisted,EC,
240,SIA/HR/NCP/31553/2015,,RESIDENTIAL CUM COMMERCIAL COMPLEX,ROBUST BUILDWELL PRIVATE. LIMITED.,Delisted,EC,
242,SIA/HR/MIS/130977/2019,SEIAA/HR/19/235,Affordable Group housing Colony,CZAR BUILDWELL PRIVATE LIMITED,EC Granted,EC,
248,SIA/HR/MIS/180526/2020,SEIAA/HR/2020/353 hard copy to be submitted,"Proposed Expansion of Group Housing Project “Mahindra Luminare” at Village Behrampur, Sector-59, Gurugram, Haryana by M/s Base Export Pvt Ltd",M/S BASE EXPORT PVT LTD,EC Granted,EC,
251,SIA/HR/MIN/421906/2023,SEIAA/HR/2022/259,"Proposed Expansion of Minor mineral of Stone along with Associated Minor minerals from 10 MTPA to 24 MTPA over an area of  258.30 ha  located in village - Khanak , Tehsil- Tosham, District- Bhiwani, Haryana by Haryana State Industrial Infrastructure Development corporation (HSIIDC)",HARYANA STATE INDUSTRIAL AND INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,Agenda Uploaded by SEAC,EC,
252,SIA/HR/MIS/141303/2020,SEIAA/HR/19/262 hard copy to be submitted,"Expansion of Proposed Group Housing Project At  Village Unchagaon,  Sector 63, District - Faridabad, Haryana",M/S GPM DEVELOPERS PVT. LTD.,EC Granted,EC,
253,SIA/HR/MIN/25967/2016,SEIAA/HR/MIN/19/09,M/s Balaji infra,INFRA BALAJI,EC Granted,EC,
254,SIA/HR/INFRA2/403125/2022,,"IT Building on Plot No.412-415, Udyog Vihar Phase IV, Gurgaon, Haryana",INTERPRESS PUBLISHERS PRIVATE LIMITED,WithdrawEC,EC,
255,SIA/HR/MIS/102556/2019,SEIAA/HR/19/50,Proposed commercial colony 'AIPL Joy Gallery',R.C. SOOD & COMPANY PVT. LTD.,Delisted,EC,
256,SIA/HR/MIS/124832/2019,SEIAA/HR/19/223. Hard copy to be submitted.,Logicsoft E Solutions Ltd.,LOGIC SOFT E-SOLUTIONS LIMITED,EC Granted,EC,
257,SIA/HR/INFRA2/402541/2022,SEIAA/HR/2022/253,Residential Plotted Colony under Deen Dayal Jan Awas Yojana,FAITH BUILDTECH PRIVATE LIMITED,EC Granted,EC,
258,SIA/HR/IND2/53409/2019,SEIAA/HR/19/241. Tor were approved by SEIAA on dat,"Proposed Project for Manufacturing of Formaldehyde 150 M.T per day at Plot No. 84, Sector-1, Phase-1, Growth Centre Saha, Ambala, Haryana by M/s Gayatri Industries",M/S GAYATRI INDUSTRIES,EC Granted,EC,
261,SIA/HR/MIS/51753/2019,SEIAA/HR/19/212 hard copy to be submitted. TOR wer,"Expansion of Residential Plotted Colony ""DLF Garden City"" (180.3115 Acres)",DLF UTILITIESLIMITED,EC Granted,EC,
262,SIA/HR/MIS/279545/2022,SEIAA/HR/2022/214,"Proposed Commercial complex on land admeasuring 14326.37 sqm situated at site / building no.4, Sector 43, urban Estate Gurgaon II, Gurugram, Haryana",LEKH BUILDTECH PRIVATE LIMITED,EC Granted,EC,
263,SIA/HR/MIS/78733/2021,SEIAA/HR/2022/195,"Expansion of Proposed Commercial Colony of area measuring 7.443 Acres in sector-74, Gurugram, Haryana",PROMPT ENGINEERING PVT LTD,EC Granted,EC,
264,SIA/HR/NCP/30485/2015,,,REVITAL REALITY PVT LTD,Delisted,EC,
265,SIA/HR/NCP/47898/2016,File no. SEIAA/HR/16/263 dated 26.02.2016. Please,Revision in Environmental Clearance of Commercial Complex,TDI INFRASTRUCTURE LTD,Delisted,EC,
266,SIA/HR/NCP/62218/2017,SEIAA/HR/17/323 dated 29.03.2017. please submit ha,"Proposed Expansion of Existing “ARTEMIS HOSPITAL” at Sector-51, Gurgaon (Haryana)",MS ARTEMIS MEDICARE SERVICES PVT LTD,Delisted,EC,
267,SIA/HR/MIS/222428/2021,file No. SEIAA/HR/2021/443 has been generated,"Construction of “Independent Floors” at DLF Garden City, Village- Bhangrola, Mewka, Dhorka & Hayatpur, Sector- 91 & 92, Gurugram, Haryana by M/s DLF Utilities Limited.",M/S DLF UTILITIES LIMITED,EC Granted,EC,
268,SIA/HR/MIS/281054/2022,SEIAA/HR/2022/220,Revision and Expansion of Residential Plotted Colony,M/S COUNTRYWIDE PROMOTERS PVT LTD,EC Granted,EC,
269,SIA/HR/INFRA2/415625/2023,SEIAA/HR/2023/309,"Expansion of Affordable Group Housing Colony At Village-Nawada Fatehpur, Sector – 81, Gurugram, Haryana  By M/s GLS Infracon Pvt. Ltd. and others",M/S GLS INFRACON PVT. LTD.,EC Granted,EC,
270,SIA/HR/MIS/126140/2019,,"Residential colony "" Sushant Lok""",ANSAL HOUSING AND ESTATE PVT LTD,Delisted,EC,
271,SIA/HR/MIS/146978/2020,SEIAA/HR/19/264 hard copy to be submitted,Warehouse (Logistic) Project,M/S OUTRANK LOGISTIC PARK LLP,EC Granted,EC,
272,SIA/HR/NCP/75869/2018,,"Development of Residential Colony (6.206 acres) under Deen Dayal Jan Awas Yojna (DDJAY), at village Mohammadpur Gujar, Sector 35, Sohna, Dist. Gurugram, Haryana",FAITH BUILDTECH PVT LTD,Delisted,EC,
273,SIA/HR/MIS/109272/2019,SEIAA/HR/19/174,Affordable Group Housing Colony Project,M/S. BD INFRADEVELOPERS PVT. LTD.,EC Granted - Processed offline,EC,
274,SIA/HR/NCP/59619/2016,File no. SEIAA/HR/16/312 dated 23.12.2016,GROUP HOUSING COLONY project Sector 82A Gurgaon,VATIKA LIMITED,Delisted,EC,
275,SIA/HR/MIS/191638/2021,SEIAA/HR/2020/356,"Expansion of Commercial Colony at Sector- 37, Faridabad, Haryana by M/s MPDL Limited.",M/S MPDL LIMITED.,EC Granted,EC,
276,SIA/HR/INFRA2/422779/2023,SEIAA/HR/2023/326,Commercial Colony Project,BNB BUILDERS PRIVATE LIMITED,Agenda Uploaded by SEAC,EC,
