,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
76,SIA/HR/MIS/63806/2020,"Proposed Construction of Road & Parking in Sector- 25 (Resi.), Rohtak, Haryana",INFRA-2,12 Jun 2021,12/06/2021,,,17/06/2021,,,06/07/2021,,31/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/63806/2020&type=EC&ID=188256
77,SIA/HR/MIS/241569/2021,"Expansion of Industrial Unit located in revenue estate of village-Baghola, District-Palwal, Haryana",INFRA-2,21 Dec 2021,30/11/2021,18/12/2021,21/12/2021,23/12/2021,,,28/12/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/241569/2021&type=EC&ID=194016
78,SIA/HR/MIS/54579/2018,proposed 1.5 MLD CETP based on extended aeration system,INFRA-2,24 Jul 2020,24/07/2020,,,07/08/2020,,,15/09/2020,10/11/2020,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/54579/2018&type=EC&ID=115976
79,SIA/HR/MIS/163277/2020,"Revision and Expansion of Group Housing project at village-Hayatpur, Sec-90, Gurugram, Haryana",INFRA-2,27 Jul 2020,14/07/2020,27/07/2020,27/07/2020,28/07/2020,,,28/07/2020,21/08/2020,02/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/163277/2020&type=EC&ID=116082
80,SIA/HR/IND2/61714/2021,"Proposed unit for Manufacturing of Formaldehyde 150 M.T per day at Plot No. W-9, Industrial area Yamunanagar, Haryana by M/s Globe Panel Industries India Pvt. Ltd. Unit-7.",Industrial Projects - 2,11 Mar 2021,11/03/2021,,,15/03/2021,,,20/05/2021,26/10/2021,22/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND2/61714/2021&type=EC&ID=173492
81,SIA/HR/MIS/110154/2019,"The proposed project is Affordable Plotted Colony under Deen Dayal Jan Awas Yojna Scheme-2016 of 12.41875 Acres at Sector- 35, Revenue Estate Sohna, Distt Gurgaon, Haryana M/s Lion Infra Developers (L",INFRA-2,05 Jul 2019,05/07/2019,,,15/07/2019,,,16/07/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/110154/2019&type=EC&ID=57190
82,SIA/HR/MIS/128593/2019,"""Felix Plaza"" Commercial Colony (expansion)",INFRA-2,05 Nov 2020,30/11/2019,19/10/2020,05/11/2020,06/11/2020,,,20/11/2020,08/12/2020,26/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/128593/2019&type=EC&ID=78668
83,SIA/HR/MIS/212585/2021,"Modification of Commercial Complex “Summit Plaza” (Retail, Cinema & Office) at Sector-54, DLF-5, Gurugram, Haryana by M/s DLF Limited  & Others",INFRA-2,23 Jun 2021,18/05/2021,03/06/2021,09/06/2021,15/06/2021,22/06/2021,23/06/2021,06/07/2021,05/08/2021,12/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/212585/2021&type=EC&ID=187803
84,SIA/HR/MIS/117158/2019,Warehouse (Logistics),INFRA-2,14 Oct 2019,14/10/2019,,,13/09/2019,01/10/2019,14/10/2019,04/11/2019,,13/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/117158/2019&type=EC&ID=63280
85,SIA/HR/MIS/184758/2020,"Expansion of Commercial Complex ""Baani City Center""",INFRA-2,24 Mar 2021,25/11/2020,,,03/12/2020,16/12/2020,24/03/2021,08/04/2021,16/07/2021,18/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/184758/2020&type=EC&ID=144214
86,SIA/HR/MIS/260906/2022,"Revision & Expansion of Affordable Group Housing Colony “Amolik Sankalp” located in Revenue estate of Village Kheri Khalan, Sector-85, Distt. Faridabad, Haryana",INFRA-2,09 Mar 2022,09/03/2022,,,30/03/2022,,,04/04/2022,,30/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/260906/2022&type=EC&ID=200304
87,SIA/HR/MIS/104055/2019,"IT-Park Project by M/s Titan Infracon LLP. at Village Tikri, Sector-48, Gurugram, Haryana",INFRA-2,17 May 2019,17/05/2019,,,20/05/2019,,,30/05/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/104055/2019&type=EC&ID=55304
88,SIA/HR/MIS/121102/2019,"Proposed Multilevel Car Parking & Retail project at Kaman Sarai, Adarsh Nagar, Sector-12, Ward 18, Gurugram, Haryana by Municipal Corporation Gurugram",INFRA-2,08 Jul 2020,08/07/2020,03/07/2020,08/07/2020,27/07/2020,,,15/09/2020,26/10/2021,10/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/121102/2019&type=EC&ID=68590
89,SIA/HR/MIS/102556/2019,Proposed commercial colony 'AIPL Joy Gallery',INFRA-2,01 May 2019,01/05/2019,,,18/04/2019,26/04/2019,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/102556/2019&type=EC&ID=54877
90,SIA/HR/MIS/141303/2020,"Expansion of Proposed Group Housing Project At  Village Unchagaon,  Sector 63, District - Faridabad, Haryana",INFRA-2,10 Nov 2020,06/02/2020,03/03/2020,03/03/2020,04/03/2020,26/05/2020,10/11/2020,17/11/2020,08/12/2020,01/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/141303/2020&type=EC&ID=86870
91,SIA/HR/NCP/25690/2018,Global City Project in Haryana under DMIC Project,INFRA-2,08 Mar 2022,08/02/2022,07/03/2022,08/03/2022,22/03/2022,,,30/03/2022,21/04/2022,31/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/25690/2018&type=EC&ID=197923
92,SIA/HR/MIS/131705/2019,"Expansion of Affordable Group Housing Colony at Village- Wazirpur, Sec- 92, Gurugram, Haryana by M/s GLS Infraprojects Pvt. Ltd.",INFRA-2,16 Dec 2019,16/12/2019,,,23/12/2019,,,21/01/2020,02/07/2020,27/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/131705/2019&type=EC&ID=79457
93,SIA/HR/MIS/131901/2019,"Expansion & Modernization of Group Housing Project at Village- Naurangpur, Sector-79, Gurugram-Manesar Urban Complex by M/s Bestech India Pvt. Ltd.",INFRA-2,17 Dec 2019,17/12/2019,,,23/12/2019,,,08/01/2020,20/02/2020,23/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/131901/2019&type=EC&ID=79509
94,SIA/HR/MIS/148104/2020,"Expansion Project namely "" Amravati Enclave Expansion Project"" at NH-22, Village- Bhagwanpur, Islamnagar and Chandi Mandir, Panchkula, Haryana by M/s Amarnath Aggarwal Investment (P) Ltd.",INFRA-2,18 Mar 2020,18/03/2020,17/06/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/148104/2020&type=EC&ID=96406
95,SIA/HR/MIS/105627/2019,Affordable Group Housing Colony,INFRA-2,16 May 2019,16/05/2019,,,20/05/2019,,,20/05/2019,14/12/2021,20/08/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/105627/2019&type=EC&ID=55732
96,SIA/HR/NCP/53080/2010,"Expansion of “SGT University” (Medical College cum Hospital and Research Institute) at Village-Budhera Dist.-Gurugram, Haryana being developed by M/s Dashmesh Educational Charitable Trust.",INFRA-2,08 Jan 2021,18/12/2020,,,22/12/2020,01/01/2021,08/01/2021,09/03/2021,03/05/2021,01/09/2010,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/53080/2010&type=EC&ID=148106
97,SIA/HR/MIS/214414/2021,Affordable Group Housing Colony Project,INFRA-2,18 Jun 2021,08/06/2021,17/06/2021,18/06/2021,23/06/2021,,,19/07/2021,19/08/2021,03/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/214414/2021&type=EC&ID=188198
98,SIA/HR/MIS/215355/2021,“VSR Mall” (Known as 114 Avenue) (Retail Cum Office Complex),INFRA-2,01 Jul 2021,16/06/2021,30/06/2021,01/07/2021,09/07/2021,,,19/07/2021,18/10/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/215355/2021&type=EC&ID=188391
99,SIA/HR/MIS/62518/2021,"Warehouse and Industrial Shed Project (54.70 Ha) 62 Milestone,  Village -Rathiwas, Bhudka & Bhodakalan,  Dist.-Gurugram, Haryana",INFRA-2,30 Jul 2021,30/07/2021,,,03/08/2021,,,04/08/2021,07/09/2021,12/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/62518/2021&type=EC&ID=189672
100,SIA/HR/MIS/72459/2022,Residential Plotted Colony under Deen Dayal Jan Awas Yojna Affordable Housing Policy – 2016 by M/s Lalwani Brothers Buildcon LLP in collaboration with Rose Building Solutions Pvt. Ltd.,INFRA-2,31 Mar 2022,,09/03/2022,31/03/2022,04/04/2022,,,04/04/2022,22/04/2022,13/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/72459/2022&type=EC&ID=199498
101,SIA/HR/MIS/124832/2019,Logicsoft E Solutions Ltd.,INFRA-2,11 Nov 2019,11/11/2019,,,13/11/2019,,,18/11/2019,17/09/2020,17/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/124832/2019&type=EC&ID=71795
102,SIA/HR/MIS/230986/2021,"Affordable Group Housing Colony Project at Revenue estate of Village Gadauli Kalan, Sector-37D, Gurugram, Haryana by M/s Lalwani Brothers Buildcon LLP in collaboration with Sternal Buildcon Pvt. Ltd.",INFRA-2,30 Dec 2021,24/09/2021,01/12/2021,30/12/2021,03/01/2022,,,13/01/2022,21/01/2022,29/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/230986/2021&type=EC&ID=191506
103,SIA/HR/MIS/183397/2020,"Warehouse For Storage Of Agro As Well As Non-Agro Produce Project (42.65 Acres) Village -Yakubpur, Tehsil- Badli, District - Jhajjar, Haryana M/s P.R.J. Warehousing Private Limited.",INFRA-2,13 Nov 2020,13/11/2020,,,13/11/2020,,,18/11/2020,08/12/2020,28/01/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/183397/2020&type=EC&ID=143865
104,SIA/HR/MIS/217277/2021,"Expansion of Residential Plotted Colony under DDJAY (Site-I) at  Village-Dhunela, Sector-36, Gurugram, Haryana",INFRA-2,28 Jun 2021,28/06/2021,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/217277/2021&type=EC&ID=188761
105,SIA/HR/MIS/225856/2021,"Affordable Group Housing Colony Project At Revenue Estate of Village- Badha, Sector-90,Gurugram, Haryana",INFRA-2,21 Aug 2021,21/08/2021,,,23/08/2021,,,23/08/2021,15/09/2021,24/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/225856/2021&type=EC&ID=190394
106,SIA/HR/MIS/216487/2021,Commercial Colony at Village Nangli Umarpur Sector 62 Gurugram Haryana by JMD Ltd,INFRA-2,23 Jun 2021,23/06/2021,,,30/06/2021,,,06/07/2021,18/10/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/216487/2021&type=EC&ID=188599
107,SIA/HR/MIS/97856/2019,,INFRA-2,29 Apr 2019,29/04/2019,,,06/03/2019,08/04/2019,05/05/2020,,,16/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/97856/2019&type=EC&ID=53507
108,SIA/HR/MIS/129455/2019,"Proposed Warehouse Building for Non Agro Produce (Logistic) at village Sanpka, tehsil- Farrukhnagar, District-Gurugram, Haryana by M/s Sunsat Warehousing Pvt. Ltd. & Sh. Satpal Singh",INFRA-2,04 Mar 2020,09/12/2019,12/12/2019,04/03/2020,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/129455/2019&type=EC&ID=78860
109,SIA/HR/MIS/104031/2019,"IT-Park Project by M/s Titan Infracon LLP. at Village Tikri, Sector-48, Gurugram, Haryana",INFRA-2,01 May 2019,01/05/2019,01/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/104031/2019&type=EC&ID=55295
110,SIA/HR/MIS/34124/2011,NAYATI HEALTHCARE AND RESEARCH NCR PVT LTD,INFRA-2,09 May 2019,09/05/2019,09/04/2019,,,,,,,04/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/34124/2011&type=EC&ID=54501
111,SIA/HR/IND2/53409/2019,"Proposed Project for Manufacturing of Formaldehyde 150 M.T per day at Plot No. 84, Sector-1, Phase-1, Growth Centre Saha, Ambala, Haryana by M/s Gayatri Industries",Industrial Projects - 2,29 May 2020,29/05/2020,,,29/05/2020,,,28/07/2020,21/08/2020,04/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND2/53409/2019&type=EC&ID=107212
112,SIA/HR/MIS/201728/2021,"REVISION OF “IT PARK” COMPLEX PROJECT AT VILLAGE-ULLAHAWAS, SECTOR-59, GURUGRAM,  HARYANA",INFRA-2,23 Jul 2021,04/03/2021,,,05/03/2021,08/03/2021,23/07/2021,23/07/2021,04/01/2022,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/201728/2021&type=EC&ID=171164
113,SIA/HR/MIS/106798/2019,"Expansion cum Modification of Commercial Colony At Village-Hayatpur, Sector-95A, District Gurgaon, Haryana by Sh. Mahender Kumar Gupta",INFRA-2,30 May 2019,30/05/2019,,,31/05/2019,,,14/06/2019,,10/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/106798/2019&type=EC&ID=56169
114,SIA/HR/IND2/169928/2020,M/s Nutriley Pharmaceuticals Pvt. Ltd.,Industrial Projects - 2,12 Jan 2021,27/08/2020,03/09/2020,06/10/2020,14/10/2020,03/11/2020,12/01/2021,18/02/2021,07/09/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND2/169928/2020&type=EC&ID=125541
115,SIA/HR/MIS/245975/2021,Warehouse Project (36.318 Acres),INFRA-2,27 Jul 2022,18/12/2021,23/12/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/245975/2021&type=EC&ID=195230
116,SIA/HR/MIS/52764/2019,Expansion of Residential Township Colony,INFRA-2,31 Mar 2020,31/03/2020,,,26/05/2020,,,16/10/2020,13/11/2020,11/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/52764/2019&type=EC&ID=101001
117,SIA/HR/MIS/191905/2021,"Residential Plotted Colony Under Deen Dayal Jan Awas Yojna (10.30 Acres),  Village – Wazirpur & Meoka, Sector-92,  Gurugram, Haryana",INFRA-2,12 Jan 2021,08/01/2021,11/01/2021,12/01/2021,12/01/2021,,,14/01/2021,18/03/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/191905/2021&type=EC&ID=156902
118,SIA/HR/MIS/161107/2020,Group Housing Complex Project,INFRA-2,30 Jun 2020,30/06/2020,03/07/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/161107/2020&type=EC&ID=115496
119,SIA/HR/MIS/287413/2022,Group Housing Colony,INFRA-2,07 Aug 2022,07/08/2022,09/08/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/287413/2022&type=EC&ID=209862
120,SIA/HR/MIS/207721/2021,"Expansion of Warehouse Building for Non Agro Produce (Logistic) is planned at village Sanpka, tehsil- Farrukhnagar, District-Gurugram, Haryana by M/s Sunsat Warehousing Pvt. Ltd. & Sh. Satpal Singh",INFRA-2,07 Apr 2021,02/04/2021,07/04/2021,07/04/2021,08/04/2021,,,18/06/2021,05/08/2021,03/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/207721/2021&type=EC&ID=175841
121,SIA/HR/MIS/122694/2019,"Proposed Medical College at Village Koriyawas, Tehsil Narnaul, District Mahendergarh, Haryana",INFRA-2,29 Oct 2019,22/10/2019,29/10/2019,29/10/2019,31/10/2019,,,08/11/2019,24/02/2020,13/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/122694/2019&type=EC&ID=70097
122,SIA/HR/MIS/137579/2020,"Proposed Revision & Expansion of Affordable Group Housing Project Located At  Village Mujeri,  Sector 70 Faridabad, Haryana",INFRA-2,22 Jan 2020,22/01/2020,,,28/01/2020,,,04/02/2020,,25/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/137579/2020&type=EC&ID=85886
123,SIA/HR/IND3/248595/2021,"Proposed API Manufacturing Unit M/s Orgo Pharma & Fuels LLP at Village Urjani, HB No. 203, Tehsil Chachrauli, Distt. Yamunanagar, Haryana",Industrial Projects - 3,14 Jan 2022,30/12/2021,13/01/2022,14/01/2022,18/01/2022,,,14/03/2022,,30/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND3/248595/2021&type=EC&ID=196010
124,SIA/HR/MIS/132304/2019,"Pandit Deen Dayal Upadhayay University of Health Sciences at Vill Kutail, Distt Karnal, Haryana",INFRA-2,16 Jan 2020,19/12/2019,06/01/2020,16/01/2020,21/01/2020,,,24/01/2020,02/07/2020,02/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/132304/2019&type=EC&ID=82585
125,SIA/HR/MIN/76930/2021,"Mining of ‘Stone along with Associated Minor Minerals’ at Khasra No- 46 Min, Village-Usmapur, District- Mahendragarh, Haryana by M/s. Astha Infra Developers Pvt. Ltd.",Non-Coal Mining,10 Jun 2022,19/05/2022,31/05/2022,10/06/2022,14/06/2022,,,23/06/2022,,17/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/76930/2021&type=EC&ID=203304
126,SIA/HR/MIS/282145/2022,"Expansion of Warehouse for storage of Non-agro produce at Village Khalikpur, Tehsil Badli, Distt. Jhajjar, Haryana by Sh. Jagat Singh S/o Sh. Duli Chand and others",INFRA-2,18 Jul 2022,11/07/2022,14/07/2022,18/07/2022,19/07/2022,,,25/08/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/282145/2022&type=EC&ID=208548
127,SIA/HR/MIS/129639/2019,"Commercial Building on 9.14375 acres in Sector 74A, Gurugram",INFRA-2,05 Dec 2019,05/12/2019,,,12/12/2019,,,17/12/2019,,24/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/129639/2019&type=EC&ID=78905
128,SIA/HR/MIS/123774/2019,"EC FOR EXPANSION OF RESIDENTIAL PROJECT “LAVANYA APARTMENT” LOCATED AT SECTOR-81, VILLAGE NAWADA FATEHPUR, GURGAON",INFRA-2,02 Nov 2019,02/11/2019,,,07/11/2019,,,18/11/2019,09/07/2020,30/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/123774/2019&type=EC&ID=70433
129,SIA/HR/IND/42831/2019,"Proposed Clinker Grinding Unit with Cement Production Capacity of 5.0 MTPA (2.5 MTPA: Phase - I & 2.5 MTPA: Phase - II) and D.G. Set (6.5 MW) at Village: Jhanswa, Sub-Tehsil: Salhawas, Tehsil: Matanha",Industrial Projects - 1,16 Sep 2019,16/09/2019,16/09/2019,16/09/2019,16/09/2019,,,30/09/2019,24/02/2020,09/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND/42831/2019&type=EC&ID=63566
130,SIA/HR/MIS/174884/2020,"Affordable Plotted Colony under Deen Dayal Jan Awas Yojna Scheme-2016 of 13.65625 Acres in the revenue estate of village Shimla Maulana, Sector-40, Panipat, Haryana by M/s Herman Properties Pvt. Ltd.",INFRA-2,28 Sep 2020,28/09/2020,,,05/10/2020,,,16/10/2020,13/11/2020,11/01/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/174884/2020&type=EC&ID=131837
131,SIA/HR/MIS/118362/2019,"Revised IT Building Plan at Plot No. 6B, Sector-18, Urban Estate Gurgaon, Haryana",INFRA-2,11 Oct 2019,11/10/2019,25/09/2019,11/10/2019,11/10/2019,,,04/11/2019,,06/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/118362/2019&type=EC&ID=63719
132,SIA/HR/MIS/233253/2021,"Proposed ""Affordable Group Housing Colony"" at village-Ullawas, Sector-62, Gurugram, Haryana by M/s Gulmohar Finance Ltd. In Collaboration with Synergyshine Infra LLP.",INFRA-2,17 Dec 2021,07/10/2021,16/12/2021,17/12/2021,21/12/2021,,,28/12/2021,14/01/2022,30/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/233253/2021&type=EC&ID=192016
133,SIA/HR/MIS/289167/2022,"Proposed Expansion of Fortis Hospital at Sector-44, Gurugram, Haryana",INFRA-2,18 Aug 2022,18/08/2022,,,22/08/2022,,,25/08/2022,,13/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/289167/2022&type=EC&ID=210271
134,SIA/HR/MIS/100848/2019,Affordable Group Housing Colony,INFRA-2,04 Apr 2019,04/04/2019,,,09/04/2019,,,19/04/2019,14/12/2021,30/08/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/100848/2019&type=EC&ID=54414
135,SIA/HR/MIS/80813/2021,Expansion of Residential plotted colony,INFRA-2,16 Jul 2022,16/07/2022,,,18/07/2022,,,02/08/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/80813/2021&type=EC&ID=208925
136,SIA/HR/IND2/172404/2020,Expansion and Modification of API and Bulk Drug Production Unit,Industrial Projects - 2,22 Oct 2020,11/09/2020,15/09/2020,26/09/2020,29/09/2020,16/10/2020,22/10/2020,09/03/2021,03/05/2021,22/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND2/172404/2020&type=EC&ID=130150
137,SIA/HR/MIS/61274/2019,Proposed 2 MLD CETP Based on Extended Aeration System,INFRA-2,10 Mar 2021,10/03/2021,,,15/03/2021,,,08/04/2021,04/05/2021,13/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/61274/2019&type=EC&ID=167884
138,SIA/HR/MIS/103143/2019,Expansion of Industrial Logistics Park,INFRA-2,26 Apr 2019,26/04/2019,,,30/04/2019,,,03/05/2019,14/12/2021,16/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/103143/2019&type=EC&ID=55045
139,SIA/HR/IND3/248863/2021,Drugs & Intermediate Manufacturing Unit of Sarv Bio Pharmaceutical Research  Pvt. Ltd,Industrial Projects - 3,13 Jan 2022,31/12/2021,07/01/2022,13/01/2022,18/01/2022,,,14/03/2022,,30/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND3/248863/2021&type=EC&ID=196114
140,SIA/HR/MIS/149371/2020,Warehouse Project,INFRA-2,17 Mar 2020,17/03/2020,,,21/05/2020,,,17/11/2020,16/11/2021,09/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/149371/2020&type=EC&ID=98569
141,SIA/HR/MIS/52439/2019,Environment Clearance for Revision and Expansion of Affordable Group Housing Colony,INFRA-2,16 Mar 2020,16/03/2020,,,21/05/2020,,,15/09/2020,10/11/2020,02/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/52439/2019&type=EC&ID=99697
142,SIA/HR/MIS/72461/2022,"ENVIRONMENT CLEARANCE FOR PROPOSED AFFORDABLE GROUP HOUSING COLONY ON 6.46875 ACRES LAND, AT SECTOR 99A, GURUGRAM",INFRA-2,12 Feb 2022,,09/03/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/72461/2022&type=EC&ID=199500
143,SIA/HR/MIS/227143/2021,“Restaurant Cum Recreational Centre”,INFRA-2,07 Apr 2022,01/09/2021,02/12/2021,07/04/2022,12/04/2022,,,15/04/2022,,16/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/227143/2021&type=EC&ID=190675
144,SIA/HR/MIS/278481/2022,“Corporate Office Complex”,INFRA-2,17 Jun 2022,17/06/2022,,,21/06/2022,,,23/06/2022,,18/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/278481/2022&type=EC&ID=207671
145,SIA/HR/MIN/153039/2020,"Total Area: 3.7275 Ha  Mining of Minor Minerals “Road Metals and Masonry Stone Project at Khasra No- 211/3/2 Village - Mukundpura, Tehsil-Narnaul, District- Mahendragarh , State- Haryana.",Non-Coal Mining,11 May 2020,11/05/2020,,,22/05/2020,,,16/06/2020,09/07/2020,22/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/153039/2020&type=EC&ID=104724
