Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
141,SIA/BR/MIS/132872/2019,SIA/8(a)/992/2020,Residential Building Project “SKK Valencia”.,M/S SHANTI KRISHNA KANHAIYA CONSTRUCTIONS AND DEVELOPERS PVT. LTD,EC Granted,EC,
142,SIA/BR/MIN/133292/2019,,m/s s swastika k bricks,SADAN KISHOR PRASAD,Delisted,EC,
143,SIA/BR/MIN/35533/2019,,"Proposed Brick Earth Mining Project of Area 4.00 Acres or 1.62 Hectare M/s Radha  Bricks at Vill- Gyaspur, P.S- Salimpur, Block - Bakhtiyarpur, District-Patna, State - Bihar.",MS RADHA BRICKS GYASPUR,Pending at PP due to eds,EC,
144,SIA/BR/MIN/31628/2015,SIA/1(a)/43/2015,BRICK CLAY MINING PROJECT- PRASAD INT UDYOG,PRASAD INTUDYOG,Delisted,EC,
145,SIA/BR/MIN/135869/2020,,"Brick Earth Mining Project at Mauza/Village- Fatehpur, P.O- Fatehpur, P.S+Anchal- Fatehpur, District- Gaya (Bihar)",M.S K.B.C INT UDYOG,Delisted,EC,
146,SIA/BR/MIN/138866/2020,,"Proposed Brick Earth Mining Project of Area 3.00 Acres or 1.21 Hectare for M/S Hathi Bricks at Village- Jagdishpur, P.O- Dariyapur, P.S - Gangta, Block- Maner, District- Patna, State – Bihar",M/S HATHI BRICKS,Delisted,EC,
147,SIA/BR/MIN/66094/2017,SIA/1(a)/558/18,Sand Mining Project at Garsanda Sand Ghat on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
148,SIA/BR/MIN/49347/2020,,,MS BALAJIENTERPRISES,Pending at PP due to eds,EC,
149,SIA/BR/MIN/131486/2019,,Proposed Brick Earth Mining,MS HINDI KAMAL INT,Delisted,EC,
150,SIA/BR/MIN/134252/2019,,"Brick Earth Mining Project of Area 3.00 Acres or 1.21 Hectare M/S RKJ BRICKS at Mauza- Jabdaul Asram Brindavan, P.S: Chanpatiya, District-West Champaran, State - Bihar",M/S RKJ BRICKS,Delisted,EC,
151,SIA/BR/MIS/29945/2015,3405,Soil Mining Project,SINGH AND COMPANY,Delisted,EC,
156,SIA/BR/MIN/57075/2016,SIA/BR/MIN/57075/2016,PAHARE STONE MINING,MAHALAXMI INJICON PVT LTD,Delisted,EC,
157,SIA/BR/MIN/64382/2017,SIA/1(a)/482/17,Sand Mining Project at Pachmahla Ghat on Morhar River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
158,SIA/BR/MIN/64385/2017,SIA/1(a)/488/17,Sand Mining Project at Tarwadih Sand Ghat on Morhar River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
160,SIA/BR/MIS/166863/2020,,"Proposed Jalalpur Residential with commercial building complex at Saristabad, Patna, Bihar",APARNA ARCHITECT & ASSOCIATE,Delisted,EC,
161,SIA/BR/MIN/130932/2019,,M/S. RAHUL BRICKS,M/S. RAHUL BRICKS,Delisted,EC,
162,SIA/BR/MIN/31397/2019,SIA/1(a)/649/19,"Sand mining project on Baga Bhikamchak ghat on Son river of District Bhojpur, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
163,SIA/BR/MIN/147251/2020,,"Brick Earth Mining Project at Village- Navtoli, P.O- Auraha, P.S- Laukahi, District- Madhubani(Bihar)",M/S AMAN INT UDYOG,Delisted,EC,
164,SIA/BR/MIN/30947/2019,,Kalai and Durga Mandir Sand Ghat Mining Project,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
165,SIA/BR/MIN/33570/2019,,Hirodiara Sand Ghat on Ganga River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
166,SIA/BR/MIN/31603/2015,SIA/1(a)/39/2015,Rani Int Udyog,RAMASHANKAR YADAV,Delisted,EC,
167,SIA/BR/MIN/51365/2020,,Final EIA report of Jamui Kiul 7 Balu ghat,M/S RAVI SHANKAR KUMAR,Delisted,EC,
168,SIA/BR/MIN/155332/2020,,Brick Clay Minin,M/S BSCPL INFRASTRUCTURE LTD.,Delisted,EC,
169,SIA/BR/MIN/147950/2020,,"Brick Earth Mining Project of Area 3.33 Acres or 1.34 Hectare M/S Sanjay Int Udyog at Mauza- Balia, P.O- Sadhupur, P.S- Ashok Paper Mill, Block-Hayaghat, District- Darbhanga, State- Bihar",M/S SANJAY INT UDYOG,Delisted,EC,
170,SIA/BR/MIN/135282/2020,,"Proposed Brick Earth Mining Project of Area 3.35 Acres or 1.36 Hectare for M/s Mahan Bricks at Village- Lodipur, P.S + Block- Manner, District- Patna, State- Bihar.",MS MAHAN BRICKS,Delisted,EC,
171,SIA/BR/MIN/66264/2017,SIA/1(a)/579/18,Sand mining Project at parsa sand ghat on river Kiul,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
172,SIA/BR/MIN/34061/2019,,Koriyapatti Sand Ghat on Sursar River,SUJEET KUMAR,Pending at PP due to eds,EC,
173,SIA/BR/INFRA2/411282/2022,SIA/8(a)/2295/2023,"Construction of New Campus of Rajkiya Tibbi College & Hospital Kadamkauna at NMCH Campus, Agamkauna Patna.",BIHAR MEDICAL SERVICES AND INFRASTRUCTURE CORPORATION LIMITED,ADS by SEAC,EC,
174,SIA/BR/MIS/60656/2016,SIA/8(a)/408/16,Lotus Adobe (Residential Building Project of Nutan Construction),NUTAN CONSTRUCTION,EC Granted,EC,
175,SIA/BR/MIN/60670/2016,SIA/1(a)/392/16,Sand Mining Project at Shahpur & Chhitnawa Ghat on river Ganga,BROADSON COMODITIES PVT LTD,EC Granted,EC,
176,SIA/BR/MIN/60711/2016,SIA/1(a)/389/16,"Proposed Sand Mining Project of Area 23.16 Ha at Katari Ghat on Son River of District-
Patna, State-Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
177,SIA/BR/MIN/71316/2017,,"Sand Mining Project at Mhua Bigha Sand ghat on Buddh River, Anchal-Tekari, Dist-Gaya, Bihar",WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
178,SIA/BR/MIN/71323/2017,,"Sand Mining Project at Vinod Sand Ghat, on Dhadhar River, Anchal-Fatehpur, Dist-Gaya, Bihar",WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
179,SIA/BR/MIS/169094/2020,SIA/7(g)/1280/2021,"Passenger Ropeway at Vanavar Hills, District. Jehanabad , Bihar",DEPARTMENT OF TOURISM GOVT OF BIHAR,EC Granted,EC,
181,SIA/BR/MIN/70176/2017,SIA/1(a)/528/18,Matokhar Soapstone mine,M/S SHRISTI DEVELOPERS PVT. LTD.,Delisted,EC,
182,SIA/BR/MIN/136290/2020,,"BRICK EARTH MINING PROJECT FOR M/S TAZ BRICKS MAUZA BARBARI, AZAM NAGAR, KATIHAR, AREA- 2.38 Ac, 0.96 Ha",M/S. TAJ BRICKS PROP MD TAMUR ALAM,Delisted,EC,
183,SIA/BR/MIN/136794/2020,,"Brick Earth Mining Project at Village- Rasalpur, P.O- Manpur, P.S- Mufassil, District- Gaya(Bihar)",M/S DEVI BRICKS,Delisted,EC,
184,SIA/BR/MIN/136215/2020,,"Brick Earth Mining Project at Mauza- Chanda, P.O- Dhibra, P.S- Dhibra, Anchal- Dev, District- Aurangabad(Bihar)",M/S SHIVSHAKTI INT UDYOG,Delisted,EC,
185,SIA/BR/MIN/167357/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA POKHAR BHINDA,BSCPL INFRASTRUCTURE LTD MAUZA POKHAR BHINDA,Delisted,EC,
186,SIA/BR/MIN/134241/2019,,"Kalyanpur (Gata No. 1011,1012,1013,1014,1015, 1016,1009,1006,1004,1002,1001,1000,987, 979,990, 1003,991,992, 997,998,9)  brick earth (soil) mining project.",M/S SRI RAM BRICKS,Delisted,EC,
187,SIA/BR/MIS/178125/2020,SIA/8(A)/1263/2020,"Government Medical College & Hospital, Jamui, Bihar",DEPARTMENT OF HEALTH GOVERMENT OF BIHAR,Delisted,EC,
188,SIA/BR/MIN/61868/2017,SIA/1(a)/432/17,"Sand Mining Project at Dakra-Bhapatia Ghat on Tilawe River, Village Bhapatia, District- Saharsa, Bihar",CHANDAN KUMAR,EC Granted,EC,
189,SIA/BR/MIN/136410/2020,,M/s Maa Bricks Field,M/S MAA BRICKS FIELD,Delisted,EC,
190,SIA/BR/MIN/145088/2020,,"Proposed Brick Earth Mining Project of Area 1.35 Hectare Or 3.33 Acre M/s Jay Guru Dev Int Udyog  at  Vill/Mauza-  Garhatha Khurd, P.O-  Barhampur, P.S + Block- Barhampur, District- Buxar, State - Bih",M/S JAI GURU DEV INT UDYOG,Delisted,EC,
191,SIA/BR/MIN/64419/2017,SIA/1(a)/475/17,Sand Mining Project at Solahdham Sand Ghat on Morhar River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
192,SIA/BR/MIN/64469/2017,SIA/1(a)/467/17,Sand mining Project at Patiauna Ghat on Lilajan river,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
193,SIA/BR/MIS/31274/2018,SIA/7(da)/650/19,"COMMON BIO MEDICAL WASTE TREATMENT FACILITY” LOCATED AT VILLAGE: RAM CHAK BAIRIYA, TEHSIL AND DISTRICT –PATNA (BIHAR)",M/S SANGAM MEDISERVE PVT LTD,EC Granted,EC,
194,SIA/BR/INFRA2/429806/2023,,"Proposed Residential Cum Commercial Building “Green Meadows” at Mustafapur, Patna, Bihar",YASH RAJ BUILDERS AND PROMOTERS PRIVATE LIMITED,Under examination of SEIAA,EC,
195,SIA/BR/MIN/429676/2023,SIA/1(a)/2053/2022,Proposed Sand Mining Project of Area 86.85 Ha at Aurangabad Ghat 04 on Sone River of District-Aurangabad State-Bihar.,RANGESH GAUTAM,Agenda Uploaded by SEIAA,EC,
196,SIA/BR/MIN/69942/2017,,"Proposed Sand Mining Project at Kashiyadih Sand Ghat, Morhar River",WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
198,SIA/BR/MIN/134667/2020,,"SINGHWAHINI M/S SAH INT UDYOG project, for   Production Capacity 5361.30 TPA, Mine Area, 2.86 Acres (1.15 Ha), bearing Revenue Thana No.-63, Khata No.- 135 & 228, Plot No.- 5491, 5504 & 5494 Mauza- Si",M/S SAH INT UDYOG PART DEVENDRA SAH AND VIJAY SAH,Delisted,EC,
199,SIA/BR/NCP/78299/2018,SIA/8(a)/567/18,Upgradation of A.N. Magadh Medical College & Hospital M/s Central Public Works Department (CPWD),CENTRAL PUBLIC WORKS DEPARTMENT,EC Granted,EC,
200,SIA/BR/NCP/63452/2017,SIA/8(a)/457/17,"Proposed Lohia Path Chakra at Jawaharlal Nehru Path (Bailey Road) in Between BPSC office (near Lalit Bhawan) and Vidhyut Bhawan in Patna, Bihar",BIHAR RAJYA PUL NIRMAN NIGAM LIMITED,WithdrawEC,EC,
201,SIA/BR/MIN/33992/2019,,Lachhminiya Sand Ghat on Saptgandhi River,SUJEET KUMAR,Pending at PP due to eds,EC,
202,SIA/BR/MIN/18783/2015,SIA/1(a)/451/17,Bhadokhara Stone Mine,MAHADEV ENCLAVE PVT LTD,EC Granted,EC,
203,SIA/BR/MIN/64377/2017,SIA/1(a)/470/17,Sand Mining Project at Karea Ghat on Buddh River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
204,SIA/BR/MIN/64491/2017,SIA/1(a)/501/17,Sand Mining Project at Khijarsarai Sand Ghat on Falgu River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
205,SIA/BR/MIN/31423/2019,SIA/1(a)/635/19,"Sand mining project on Chilhauns ghat -1 on Son river in district- Bhojpur, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
206,SIA/BR/MIN/138575/2020,,"Samastipur (Khasra No. 645, 408, 410, 471, 472 ) soil brick mining project.",M/S JANTA BRICKS,Delisted,EC,
207,SIA/BR/MIN/143997/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD,BSCPL INFRASTRUCTURE LTD MAUZA PUNWA AREA 11.24 AC,Delisted,EC,
208,SIA/BR/MIN/32190/2019,SIA/1(a)/529/18,"Stone Mine Project at Plot No.-1810 (P), Block No.- 29 in Mauja-Chandi of district Seikhpura, Bihar",RAJ KUMAR SINGH,EC Granted,EC,
209,SIA/BR/MIN/142974/2020,,BRICK EARTH MINING PROJECT FOR M/S BHARAT & RAJA INT UDYOG MAUZA BHAWANIPUR SANGRAMPUR EAST CHAMPARAN AREA 2.93 Ac,M/S BHARAT & RAJA INT UDYOG,Delisted,EC,
210,SIA/BR/MIN/70061/2017,,Proposed Sand Mining Project at Bagahi Sand Ghat on Morhar River,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
211,SIA/BR/MIN/33578/2019,,Tikrampur Sand Ghat on Ganga River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
216,SIA/BR/MIN/137972/2020,,"Brick Earth Mining Project at Village- Pipralatif, P.O- Pipralatif, P.S- Parbatta, Anchal- Parbatta, District- Khagaria (Bihar)",M/S- STAR BRICKS,Delisted,EC,
217,SIA/BR/MIN/131807/2019,,"Bricks Earth Mining Project at Mauza- Korai, P.O- Korai, P.S- Garhpura, District- Begusarai (Bihar)",M/S MUSKAN BRICKS,Delisted,EC,
218,SIA/BR/MIN/34575/2019,,Proposed Sand Mining Project of area 4.70 ha at Chamtha Ghat on  Ganga River of District- Begusarai of State-Bihar,RADHA SWAMI AUTOMOBILES,Pending at PP due to eds,EC,
221,SIA/BR/MIN/66269/2017,SIA/1(a)/577/18,Sand Mining Project at Dumri Sand Ghat on Barnar River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
222,SIA/BR/MIN/128732/2019,,M/s Bhagwati Int Udyog,M/S BHAGWATI INT UDYOG,Delisted,EC,
226,SIA/BR/MIN/31036/2019,SIA/1(a)/680/19,"Sand mining project at Ekbalganj Nisarpura ghat on Son river over an area of 24.5 ha in district Patna, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
229,SIA/BR/MIS/17346/2016,SIA/7(h)/340/16,6 MLD Common Effluent Treatment Plant,BIHAR INDUSTRIAL AREA DEVELOPMENT AUTHORITY,EC Granted,EC,
230,SIA/BR/MIN/131259/2019,,"Proposed Brick Earth Mining Project of Area 3.00 Acres or 1.21 Hectare for M/s Radha Bricks at Mauza- Bikrampur, P.O + P.S + Block- Fatuah, District- Patna, State- Bihar",M/S RADHA   BRICKS,Delisted,EC,
232,SIA/BR/MIN/177020/2020,,Sarpani Soil Brick Mine,MS R.K.S MARKA,Delisted,EC,
233,SIA/BR/MIN/131096/2019,,M/s Radha Bricks (Prop: Mahesh Sah),M/S. RADHA BRICKS (MAHESH SHA),Delisted,EC,
234,SIA/BR/MIN/70065/2017,,Proposed Sand Mining Project at Ishwarpur Sand Ghat on Morhar River,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
235,SIA/BR/MIN/31243/2015,SIA/1(a)/08/2015,Brick Clay Mining Project-Shivam Bricks-B2,SHIVAM BRICKS,Delisted,EC,
236,SIA/BR/MIN/60427/2016,SIA/1(a)/365/16,Bathani river sand mine,MS SAINIK FOOD PVT LTD,EC Granted,EC,
237,SIA/BR/MIN/130725/2019,,M/s radha Bricks,M/S. RADHA BRICKS,Delisted,EC,
238,SIA/BR/MIN/130886/2019,,"Proposed Brick Earth Mining Project of Area 3.00 Acres or 1.21 Hectare for M/s Rana Bricks at Mauza- Champapur, P.O- Goswari Bakhtiyarpur, P.S + Block- Bakhtiyarpur, District- Patna, State- Bihar",M/S RANA BRICKS,Delisted,EC,
239,SIA/BR/MIN/131053/2019,,"Brick Earth Mining Project of Area 1.62 Hectares or 4.01 acres for M/S Thakur Int Udyog at Mauza- Vaishya Lagma, P.O- Ganoun, P.S- Ghanshyampur, Block- Goraboran, District- Darbhanga, State- Bihar",M/S THAKUR INT UDYOG,Delisted,EC,
240,SIA/BR/MIN/131099/2019,,"Brick Earth Mining Project of Area 4.55 Acres or 1.84 Hectare M/S Krishna Int Udyog at Mauza- Thathupur, P.S- Baheri, Block- Baheri, District- Darbhanga, State – Bihar",MS KRISHNA INT UDYOG,Delisted,EC,
241,SIA/BR/MIN/17976/2015,SIA/1(a)/410/17,262,MS MAHADEV ENCLAVE PVT LTD,EC Granted,EC,
242,SIA/BR/MIN/136224/2020,,"BRICK EARTH MINING PROJECT FOR M/S C.B.M. BRICKS, MAUZA- DAULATPUR, ATHMALGOLA, PATNA, AREA- 2.50 Ac, 1.01 Ha","M/S. C. B. M. BRICKS, PROP- PRAMOD KUMAR",Delisted,EC,
243,SIA/BR/MIN/35003/2019,,"Report of Brick Earth Mining Project of Area 3.32 Acres or 1.34 Hectare for M/s  Radha Bricks at Mauza- Saidpur, P.O- Karauta, P.S- Salimpur, Block- Bakhtiyarpur, District-  Patna,  State- Bihar",RADHA BRICKS,Pending at PP due to eds,EC,
244,SIA/BR/MIN/66114/2017,SIA/1(a)/594/18,Sand Mining Project at Lakhanpur Sand Ghat on River kiul,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
245,SIA/BR/MIN/138011/2020,,"ORDINARY CLAY MINING PROJECT FOR SAINITU CONSTRUCTION PVT. LTD. MAUZA PILKHI RAJGIR NALANDA AREA 11.52 Ac, 4.66 Ha",SAINITU CONSTRUCTION PVT. LTD. DIRECTOR KANHAIYA KUMAR,Delisted,EC,
246,SIA/BR/MIN/133652/2019,,"Brick Earth Mining Project for INDIA BRICKS, AT MAUZA- ALAMPUR GONPURA, M.L. AREA- 1.11 Ha, 2.76 Ac","M/S. INDIA BRICKS, PART- MINTU KUMAR",Delisted,EC,
247,SIA/BR/MIN/188249/2020,,BSCPL INFRASTRUCTURE LTD AREA 1.61AC,BSCPL INFRASTRUCTURE LTD AREA 1.61 AC,Delisted,EC,
250,SIA/BR/NCP/54391/2020,SIA/8(b)/1234/2021,Construction of New 4-lane Bridge (Parallel to the Existing MG Setu) with its approaches from km 0/000 to km 14/500 across river Ganga on NH-19 at Patna in the State of Bihar on EPC mode,EE NH DIVISION MG SETU PATNA,EC Granted,EC,
252,SIA/BR/MIN/30885/2019,SIA/1(a)/620/19,"Sand mining project on Bherharia ghat on Son river over an area of 24.9 ha in district Patna, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
253,SIA/BR/MIN/142652/2020,,"Brick Earth Mining Project at Mauza- Amarpur, P.O- Bandya, P.S– Makhdumpur, District- Jehanabad (Bihar).",M/S SABERA INT UDYOG,Delisted,EC,
254,SIA/BR/INFRA2/423072/2023,SIA/8(a)/2344/2023,"Proposed Residential Building “Khajpura Garden City, Phase II” at  Khajpura, Patna",LUV KUSH HOMES AND CONSTRUCTIONS PRIVATE LIMITED,EC Granted,EC,
255,SIA/BR/MIN/71321/2017,,"Sand Mining Project at Shahpur sand Ghat on Buddh River, Anchal-Paraiya, Dist- Gaya, Bihar",WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
257,SIA/BR/NCP/64080/2017,SIA/8(a)/459/17,"Proposed Commercial Project “Delight Mall FO” at Plot No. 49,54,55,56 & 57, Mauza: Jalalpur, Thana-Danapur, District:-Patna,Bihar",MERIDIAN CONSTRUCTION INDIA LIMITED,Delisted,EC,
258,SIA/BR/MIN/31456/2019,SIA/1(a)/645/19,"Sand mining project at Sarimpur Bachri Ghat on Son river in district Bhojpur, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
259,SIA/BR/MIS/110998/2019,SIA/8(a)/982/2020,Construction of New Hospital Block at PMCH Patna,PATNA MEDICAL COLLEGE AND HOSPITAL,EC Granted,EC,
260,SIA/BR/MIN/41912/2019,,Proposed Sand Mining Project of Area 2.50 Ha at Batardeh Jokaha  Ghat on Gandak River of District-Gopalganj of State-Bihar.,MR KAMAKHYA MISHRA,Pending at PP due to eds,EC,
261,SIA/BR/MIN/30965/2019,SIA/1(a)/581/18,kendih Sand Ghat,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
262,SIA/BR/MIN/33399/2019,,Proposed Sand Mining Project  of 4.0 ha at Trikalpur ghat on Ghaghra (Sarayu) River of  District-Siwan  of State-Bihar,M S BALAJI ENTERPRISES,Pending at PP due to eds,EC,
263,SIA/BR/IND2/198424/2021,SIA/5(j)/1276/2021(EXP.),Harinagar Sugar Mills Ltd.,HARINAGAR SUGAR MILLS LTD,EC Granted,EC,
264,SIA/BR/MIN/34574/2019,,Proposed Sand Mining Project of area 5.0 ha at Madharapur  Bholanath Ghat on Ganga River of District- Begusarai of State- Bihar,RADHA SWAMI AUTOMOBILES,Pending at PP due to eds,EC,
265,SIA/BR/MIN/34603/2019,,Proposed Sand Mining Project of area  4.90  ha at  Nauranga  Vishanpur Ghat on Ganga River of District- Begusarai of State- Bihar,RADHA SWAMI AUTOMOBILES,Pending at PP due to eds,EC,
266,SIA/BR/MIN/35578/2019,,"Proposed Brick Earth Mining Project of Area 2.60 Acres or   1.05 Hectare for   M/s  Bol Bam Chimney Bricks Bhatta at   Vill- Karai, P.O: Karai P.S- Naubatpur, District- Patna,  State- Bihar.",MS BOL BAM CHIMNEY BRICKS BHATTA,Pending at PP due to eds,EC,
267,SIA/BR/MIN/59789/2016,,"Balu/ Sand Mining (Minor Mineral) Category- B2 (M.L. Area- 2.3 ha) with Production Capacity of 15000 TPA at Hamjapur Ghat of Ganga River in Tehsil: Dharhara, District: Munger (Bihar)",NM FOOD PRODUCT PVT LTD,TransferToDEIAA,EC,
268,SIA/BR/MIN/59797/2016,,"""ABZALPUR GHAT ON BADHUA RIVER""",NM FOOD PRODUCT PVT LTD,TransferToDEIAA,EC,
269,SIA/BR/MIN/59811/2016,SIA/1(a)/356/16,"KALISHAN FULKIA OF GANGA RIVER TEHSIL BARIARPUR, DISTRICT MUNGER, BIHAR
ML AREA 6.6 HA.",NM FOOD PRODUCT PVT LTD,Delisted,EC,
270,SIA/BR/MIN/59815/2016,SIA/1(a)/355/16,"KALISHTHAN BARIYAPUR OF GANGA RIVER TEHSIL BARIARPUR, DISTRICT MUNGER, BIHAR
ML AREA 6.4 HA.",NM FOOD PRODUCT PVT LTD,EC Granted,EC,
271,SIA/BR/MIN/34204/2019,,Chilauni Sand Ghat on Chilauni Sirpur River,SUJEET KUMAR,Pending at PP due to eds,EC,
276,SIA/BR/MIN/31801/2019,,"Sand mining project at Terahrasia ghat on Ganga river over an area of 24 ha in dist. Vaishali, Bihar",BANSHIDHAR CONSTRUCTION PRIVATE LIMITED,Delisted,EC,
277,SIA/BR/MIS/197832/2021,SIA/8(a)/1273/2021,Proposed VIRAAT RAMAYANA MANDIR at East Champaran (Bihar),SRI  MAHAVIR  STHAN  NYAS  SAMITY,EC Granted,EC,
280,SIA/BR/MIN/129865/2019,,Sand Mining Project at  Gmhariya  Sand Ghat (4.70 Ha.) on Baghmati riverbed in Sitamarhi district of Bihar,NAVEENKUMAR SITAMARHI,Delisted,EC,
281,SIA/BR/MIS/169085/2020,SIA/7(g)/1281/2021,"Passenger Ropeway at  Dungeshwari, Bodhgaya District. Gaya, Bihar.",DEPARTMENT OF TOURISM GOVT OF BIHAR,EC Granted,EC,
282,SIA/BR/MIN/30872/2019,SIA/1(a)/625/19,"sand mining project at Amnabad ghat 1 on Son river over an area of 24.8 ha in dist. Patna, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
283,SIA/BR/MIN/134858/2020,,SUGAULI AND CHAND PARSA BALU GHAT,"SUGAULI AND CHAND PARSA BALU GHAT, EAST CHAMPARAN ,  SHRI VINAY KUMAR",Delisted,EC,
284,SIA/BR/MIN/128868/2019,,"Proposed Brick Earth Mining Project of Area 3.28 Acres or 1.33 Hectare M/s Kindo Infra Pvt. Ltd. at Mauza- Pearpura, P.O- Nagla Kinjar, P.S- Khiri More, Block- Paliganj, District- Patna, State- Bihar",M/S KINDO INFRA PVT. LTD,Delisted,EC,
286,SIA/BR/MIN/167383/2020,,BRICK EARTH MINING PROJECT FOR M/S BIHAR INT UDYOG UNIT I MAUZA HASANPUR PIPRA ARWAL AREA 2.54 Ac,M/S BIHAR INT UDYOG UNIT I PROP MD MANWER ALAM,Delisted,EC,
287,SIA/BR/MIN/140310/2020,,"BRICK EARTH MINING PROJECT FOR MAUZA SARSI, PALIGANJ, PATNA, AREA 4.26 Ac, 1.72 Ha",M/S LAXMI BRICKS PROP ASHOK KUMAR,Delisted,EC,
288,SIA/BR/MIN/33647/2019,,Sangrampur Sand Ghat on Belharni River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
289,SIA/BR/MIN/31513/2019,SIA/1(a)/633/19,"Sand mining project at Bindaul ghat on Son river over an area of 24.8 ha in district Patna, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
291,SIA/BR/MIS/135121/2020,SIA/8(a)/987/2020,M/s Surya Nestbuild Limited,M/S SURYA NESTBUILD LIMITED,EC Granted,EC,
292,SIA/BR/MIN/146848/2020,,BRICK EARTH MINING PROJECT FOR M/S AKS BRICKS MAUZA HARBANSHPURMAL,AKS BRICKS PROP ANIMESH KUMAR SINGH,Delisted,EC,
293,SIA/BR/INFRA2/423296/2023,SIA/8(b)/2041/2022,Construction of New 6 Lane H.L./Extra Dosed cable Bridge on River Ganga Parallel to Western Side of Existing Digha-Sonepur Rail-Cum-Road Bridge at Patna & Saran in Bihar,MINISTRY OF ROAD TRANSPORT & HIGNWAY,EC Granted,EC,
294,SIA/BR/MIN/31241/2015,3503,Brick Clay Mining Project-A-1 Int Udyog-B2,A ONE INT UDYOG,Delisted,EC,
297,SIA/BR/MIN/35570/2019,,"Proposed Brick Earth Mining Project of Area 2.73 Acres or 1.10 Hectare for M/s  Gauri  Int Udyog  at Mauza- Makhdumpur, P.S- Bihta, Block- Bihta, District-  Patna,  State-  Bihar.",MS GAURI INT UDYOG,Pending at PP due to eds,EC,
298,SIA/BR/MIS/226768/2021,SIA/8(a)/1284/2021,Proposed Residential Building “Star Galaxy” by M/s Sai Shree Balajee Homes Pvt. Ltd.,M/S SAI SHREE BALAJEE HOMES PVT. LTD.,EC Granted,EC,
300,SIA/BR/MIN/51421/2020,,Jamui Kiul 1 balu ghat sand mining project,M/S JAI BABA BASUKI,Delisted,EC,
301,SIA/BR/MIN/134073/2019,,B.T.C INT UDYOG,B.T.C INT UDYOG,Delisted,EC,
302,SIA/BR/MIN/135863/2020,,"BRICK EARTH MINING PROJECT FOR M/S BHAWAN INT UDYOG, MAUZA- PABHERA, CIRCLE- DHANARUA, DISTRICT- PATNA, AREA- 2.66 Ac, 1.07 Ha",BHAWAN INT UDYOG PABHERA,Delisted,EC,
303,SIA/BR/MIN/66093/2017,SIA/1(a)/585/18,Sand Mining Project Bihari Sand Ghat on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
304,SIA/BR/MIN/31702/2015,SIA/1(a)/47/2015,M/s AKS Int Udyog,ANIL KUMAR,Delisted,EC,
306,SIA/BR/MIS/86427/2018,,Tiruvantpuram City (Vidhut Nagar) (A Project of Nesh India Infrastructure Pvt Ltd),NESH INDIA INFRASTRUCTURE PVT LTD,Delisted,EC,
307,SIA/BR/MIN/64415/2017,SIA/1(a)/478/17,Sand Mining Project at Riula Sand Ghat on Dhadhar River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
308,SIA/BR/MIN/65393/2017,SIA/1(a)/512/17,Sand Mining Project at Sundar Belbigha Ghat on Falgu River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
309,SIA/BR/MIN/51709/2020,,Balu Ghat Mining Project (Patna Son 3 Balu Ghat) at Riverbed Of Son River.,SRI BHIM PRASAD,Delisted,EC,
